cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,target
5,1,6,1,0,1,6,8,1,5,33.46780259592492,23.96357315886378,77.27816690662974,69.26150148520263,25.89238824649892,60.743985857219705,43.68097379783311,37.818853360631635,2.020361499523593,92.69116919631195,96.56217998305013,1
3,3,8,2,3,1,5,8,8,3,0.7674771792372637,79.06996641202588,44.22336829900439,61.10999869299031,70.4383537774961,20.90257819773409,30.40596909012139,92.88859267247777,19.809039172581432,57.55293400623337,14.544266763346702,0
1,3,7,0,2,3,3,0,3,3,10.604715957926313,22.05361693705007,8.838382197785188,27.96122819719381,31.495343786191377,3.5225558900520926,3.348581165956388,88.54598483007504,84.22415775979931,78.89635437146629,27.67686418019506,1
0,3,2,3,5,2,3,6,2,6,45.20089672009793,67.1348566515116,29.608224570365273,58.28420389046748,86.39289548461804,25.233855681770557,93.0207115631602,78.05120447537223,89.759103607477,28.732979001275737,72.63459370382525,1
1,0,0,4,2,1,3,5,2,4,56.98070514672203,24.53389863429726,58.93642451119197,14.483899544699986,72.29673164811483,71.51883912644882,42.61908360719309,23.440518569606063,79.87609149073765,93.23177551912926,52.65898094905349,1
0,4,0,3,5,0,2,3,3,3,64.27260301452169,26.78431826325077,40.124580879555985,43.49885513956527,74.53306727547567,35.05483064162244,84.3011013156875,66.44590992315148,46.742962828872834,4.442780649666911,20.088475690705444,1
0,3,8,3,5,0,4,5,7,4,51.594195968772624,19.56477909872094,62.00600869388131,50.198667521437876,81.10997233753747,79.06765203304717,49.880021070472324,54.846610551564225,7.352698501610366,62.037090908151846,49.755178917319,0
2,2,7,1,0,3,5,2,9,8,0.32186069864995615,21.721648112388216,73.74080472859343,21.150697466974876,99.74777626592095,62.37407506586175,17.095824530259897,17.579907384200567,76.76609926557649,98.94872813692727,79.3026262687029,1
2,3,3,0,1,3,3,7,9,2,70.47219755803725,74.52713257675468,98.54706132474274,90.15937269985612,38.663146065640206,38.57992215468726,43.6875544632163,76.22863083476733,65.10422282663974,33.934810712515464,32.862590203057586,1
2,2,5,2,1,1,6,2,5,0,62.75053167932805,32.99996622557083,24.745811258627427,78.02711614801083,71.70520410919879,77.54321724574275,8.514769270921697,37.79772185151262,78.19415273320196,26.469465322980934,78.27088453573171,0
4,4,6,4,2,2,6,5,3,0,20.847156993053428,69.66594883638241,71.94342386538331,72.39043930505177,38.54740031323026,79.48271882997447,53.35782820787232,65.45474658334076,85.04466253029116,80.9382040401175,75.3443686351514,0
4,2,4,2,0,0,6,3,8,8,38.264870453348365,21.95896210241578,8.525960005486855,79.10043886588296,92.38407978019526,80.97593955764782,79.97234656000394,1.7017528401499948,87.12553940614038,9.982194513399822,10.7196538715562,0
3,3,7,1,2,1,3,2,1,4,40.89305950445032,4.833692658218014,23.863685467818442,87.44054824818204,24.310212946493216,22.571109360245558,46.114316956348475,69.3137015075878,32.36318621270162,8.453289214115422,62.2891002181582,1
4,4,2,2,1,0,0,3,0,0,1.5930970962741764,28.42671865802987,42.30469371708774,41.84579482557078,38.08726253153709,35.444289542328114,43.75191783768169,67.41162877358174,5.294479428016263,25.49489626486209,77.29804651351367,0
5,1,6,1,1,1,3,0,3,1,87.61278249238009,52.15790340641897,4.114803443242887,87.03244630013494,91.62506358254515,33.74935000560091,23.069404303663987,42.75485043484909,19.9110935859398,29.99388590564359,55.47688018122798,1
2,3,3,4,5,0,2,8,5,1,75.28189576769931,28.74817350245533,55.30399299165393,44.48532078293365,55.88209148360658,88.5287000968207,52.560295179954686,83.95607647829466,13.988696037640636,58.52868846605668,79.1181948792222,1
0,3,2,1,1,0,2,5,6,2,38.180995792362296,9.258899469971693,45.09979881660775,23.27733974974697,39.10569303542329,95.54537033324716,87.27859733329271,12.788870743666504,64.33919380920979,78.45333911406767,86.24409116983446,0
3,2,6,1,4,0,4,5,9,4,56.73639133674,59.93713961077999,82.78332791971481,92.19246633414097,60.818833236047574,47.88590874592064,45.08510657082992,82.27003398750917,20.172547160050435,98.74466898760794,75.27207015587845,1
1,0,2,0,5,2,4,1,0,4,62.11295185155319,74.53586133867607,47.89180947691053,37.076086505813244,71.14756799462715,39.224512199076344,30.19636159121042,82.65511142470277,99.18727740163108,33.18353420602952,0.3058237964366217,1
0,1,5,2,1,1,3,6,0,8,24.54859317358441,79.59088853542488,47.25713769442319,23.10138146224827,21.395240997992826,47.13472601529959,69.22850561167796,91.4767039888327,51.87303707795024,77.85083921653286,23.986447431651904,1
1,1,1,3,3,1,3,8,0,2,26.74630134266236,57.59708096657199,79.49963553717355,6.62976650140955,68.5580370049911,22.168448521624217,83.26678701523034,89.04302249238756,9.237365397877106,71.00781084744426,35.98405374353663,0
5,2,3,2,3,3,1,6,6,1,18.647036087105086,82.97478599511938,0.7429266623037778,67.48926379883292,15.038112360704725,13.05246193648667,52.90401999208589,33.45869158226513,75.42562812057389,37.55504304308741,55.02721620539229,0
1,1,3,1,4,1,1,0,9,1,63.841774960068406,17.64742657295334,60.38877634937022,49.78142440597099,70.01377222378284,23.119201082748898,81.53314439626985,19.549969759338826,65.67149188259074,82.6618212917946,22.954356521072704,1
5,1,1,4,2,3,4,9,0,0,59.07190603758616,8.636812054797105,17.260291616498957,69.9158033966741,86.40905354824145,6.007035477716505,50.12851581986555,59.51367691989127,76.61816176801169,4.964899796643141,53.323815587201054,0
1,1,4,3,2,2,1,8,8,5,38.76756049398905,80.27117008149014,72.00236725746502,82.56675263970295,91.62713317418334,79.72628884764079,2.5613965208785228,76.7443207019917,28.230646725515175,26.58228248649922,34.516268334620406,1
4,0,0,1,5,2,5,5,3,3,20.02829593759251,69.29656119054579,92.3628873934663,92.52526851622407,22.48078773717981,50.5031843952244,83.2735638928833,96.76269972471766,75.8368462250829,58.80106946468386,91.42700198714695,0
0,4,6,4,5,2,5,7,4,7,1.5265101169684603,27.45237085179495,91.8398810863992,44.624138171727054,2.590585376506971,13.865907430494062,8.478440620937633,72.0587461337751,30.99468179160556,96.40400221725862,46.64840486574572,0
4,0,6,0,4,0,2,8,8,8,50.41275355476266,54.962209766041106,55.32306046994011,58.116804605124614,89.60431730794492,14.285660296660584,82.96993363450893,99.95654064503064,39.37395551686603,41.644349780193615,80.11794429470882,1
3,2,1,3,4,2,0,9,8,3,6.384483262778229,23.123968326010758,31.24047469322173,81.36423803537724,40.7507347370072,61.2400187918628,87.33824554547046,42.69833357143553,44.36821430518615,4.552971793842053,25.544327419305613,1
3,3,4,2,3,2,0,5,2,7,14.958460609947899,15.191052037548957,20.102148873525582,98.43272886092207,97.62404070867984,63.5097968444432,73.35849688234212,34.0181688510946,55.370792580560945,38.48821184168547,22.803554570056406,0
1,1,6,2,3,0,6,2,0,5,53.49430694871698,78.38208009100175,10.120885619073972,39.04798611891282,22.78455299891452,10.297571032380459,7.933504285681481,84.29622021125793,96.78795412511593,9.736389585217175,49.37714818622374,0
2,1,6,0,4,3,4,1,0,3,85.52742098128962,98.76837102384305,61.75550041941635,29.071943630700815,52.34899312722266,86.59049199160079,93.2035635925005,69.9938023609236,1.8729020325189194,24.791328808022616,34.33582187831926,0
3,1,3,0,2,2,2,3,5,7,51.884746809653734,44.58667754820792,98.46640779743811,60.65605020949777,21.15118503799711,98.49916250347506,13.089829225637361,46.86353405527633,49.86733139042086,47.17222039317267,79.54430914188592,0
1,3,3,2,2,2,4,8,9,3,42.30476288731645,16.527618865185147,5.085823773513365,22.901520858701552,68.77388446886769,30.55947448041312,63.89891088290064,47.819568016014145,10.697235905156887,12.565394309264555,28.24077501354738,1
3,0,8,3,0,1,6,3,9,8,27.279204663423286,71.81776601290375,53.41178927220652,64.29613632497109,34.56806376039929,81.07992890314442,90.65927763165959,0.7945147551509657,22.687058585011812,44.01822975518404,51.08077932198838,1
5,4,0,2,2,1,5,0,3,3,21.397678273972566,15.102305591711673,6.426089571365667,27.268741177780775,9.796668992359391,62.83418633151202,27.93106858965305,23.83822044025985,14.423577963576562,26.01261277677489,78.03797192711247,0
0,2,2,3,2,2,2,7,0,6,47.94316584714512,28.125925282405383,19.60465153597052,37.618335542974116,83.47811659035007,64.81035101474887,64.79259243132745,7.333651201425273,3.513833980796288,42.53319358777284,18.301343687631423,0
2,3,6,0,3,0,5,3,4,2,90.48808932368983,23.759406308560038,84.1314573338232,14.318241906192098,11.600381085208866,79.95073526449625,85.11747803396277,42.73919635784594,9.049932035475717,66.79440585087258,81.68855061458828,0
3,3,0,0,2,2,0,8,4,7,41.41630740877569,88.94987894745512,50.06688340396811,81.97150603077043,15.255654928941775,75.22250914670681,71.49969140105856,4.817581487813571,68.51797809770454,11.026122000721694,82.7983869364667,1
2,4,7,0,3,3,5,9,3,3,26.59802251551803,30.91528408280103,14.837469135161985,54.77342194231175,1.5516031691562793,69.53929014481145,91.70020642532113,21.75502987371274,72.22862246587121,80.41819793966103,96.83278474970048,0
3,3,6,3,5,0,4,8,3,8,35.628643752780434,75.51107266147976,9.457234544923942,59.28683351536399,7.605914007651593,67.82080624972366,5.226793658222373,18.297679467944516,21.804288335148293,95.76090290409974,2.7057522815655544,1
2,0,2,2,5,2,2,9,8,8,99.5790394616031,13.735091891028528,26.92797027353374,99.87021000966367,78.58448414974843,48.89237047307038,26.268478875181266,19.647332514502335,22.940194070468255,71.60241915227304,34.8871709951404,0
0,4,4,0,3,1,2,2,5,8,39.55343709302831,81.84909938438912,1.9435762449464766,99.28768278171458,77.35390740840914,9.050182413256792,5.5739468173621525,70.43581016442194,71.76594935992642,0.5551327492811731,16.538944618638986,1
4,2,4,4,2,2,0,2,9,8,54.160235517562796,27.887755624114586,92.17618587462285,0.30870100475461903,97.15557249573418,80.54199818086887,8.823970185807505,12.781006707270926,26.149608218971377,73.21586402870798,16.87403158377655,0
3,4,7,1,1,1,5,2,9,1,86.96716207730894,24.815826521885853,49.11648656639008,32.79004981868039,18.946428535949856,97.29530482005133,51.35694556772342,80.51199582882616,6.277059957877695,88.44800789075364,23.109966093378876,1
4,4,8,4,4,1,4,0,4,6,82.51028809068416,49.46734791683759,87.62981994086246,27.304034522352616,17.054162505824255,68.6301272104587,22.095327648617346,74.8642856903262,54.6197227781595,56.517531961432034,23.628101577527005,0
0,3,4,1,4,1,0,9,2,1,66.41053001703354,43.87277647572157,37.29503877297516,47.997919147315194,88.77282369990716,45.593192829561126,20.804984450321374,1.4804759172442838,41.89468018953466,65.70590492343949,75.61104998697891,0
2,3,1,0,0,0,2,7,1,1,22.20114536984813,29.275283063310376,32.37802417553971,68.59132977605559,32.16854068655158,53.75935565200387,68.58626032663491,11.410302062583455,63.770545118941236,43.42566097794448,55.97587506439312,0
0,3,8,0,1,2,2,9,6,7,20.69359253724965,22.25493655017241,73.1856762933979,68.78400265508229,73.48588359669331,59.443353143706254,82.36715187990488,68.75449821032701,64.39865905897992,57.00902299254239,97.51401011257961,0
5,0,7,3,3,2,1,5,9,5,41.27488317548005,73.30023473069768,43.49455903283752,84.78693825312754,19.8069821261294,61.03670739835212,76.73060744509718,63.931351823485436,79.86057245122315,45.961233372147845,0.687664923216913,1
5,4,1,1,0,2,3,2,9,0,25.859992702715406,89.99237781182381,73.99209185622024,79.8778961633921,1.6054674090264287,81.2395518303336,79.7791229640575,25.835663759032435,81.10109834442153,32.52034579875966,17.886682372008732,1
2,3,3,4,3,2,2,3,4,6,78.62193593129429,81.74850038531615,60.681251124992464,2.4068766492676974,32.78002855819386,93.05118818689822,52.30706161183873,98.85099461286461,79.11133027725285,52.87976954712109,81.535427311843,0
3,4,8,0,0,2,0,1,4,8,13.307609037492242,80.31950614193342,96.46146229028761,65.19413141318834,19.652967923267372,8.54941573281881,77.93112208895506,36.69612937427522,84.97680453502558,13.958229341097027,78.7634710785961,0
5,0,0,0,3,2,5,6,4,4,82.73301766783518,60.77323480412801,14.26670403893402,59.97725041554713,3.45496748071078,46.10727970391599,87.5518683150694,78.15602486009418,50.48094936668291,77.97619989073169,59.50371370242193,1
0,1,0,0,1,0,3,7,3,2,54.89752279577815,0.31076427315470667,6.480034191741623,64.22953596432485,89.32252429021182,92.24440569788267,82.79884158404384,96.54585424747717,80.81396668706314,36.03314937143253,39.70782783700276,0
3,2,0,0,1,3,1,8,3,2,37.92581839049949,27.27047393069897,39.35099249291717,25.994306206385854,87.2353233879055,16.31492820945386,38.719156924359,15.722006270824307,41.01667183463973,79.04105792187602,5.14608951881208,0
0,4,2,0,5,3,0,8,9,6,19.632524871140234,84.38400188553217,40.01613151666255,8.18475079143891,22.06769764826707,74.56797721588984,35.75135529679368,18.675028575700225,94.79783347496686,12.629119084101315,50.57117354912404,0
1,3,5,3,5,1,0,8,1,1,1.642106820355782,35.18351451455947,52.4428555284129,23.65112908460427,75.26594501792849,46.65405628792498,65.38525017781795,55.42352106555586,60.83984101828733,90.86688051018027,16.793053659628608,0
5,1,0,1,3,0,3,0,8,6,46.106550627379846,48.79055789105043,23.92679740691157,11.802614188754113,80.84185956645969,96.2899638128928,41.94204096601405,30.731232127941443,98.68114545422308,92.20408470995145,9.359527785363674,0
5,4,3,0,4,2,1,2,1,6,48.36606301298956,41.07166210260442,88.70959404554878,47.141746783534124,28.60736886674349,36.71897772515565,21.259705375133684,25.835467320227867,87.50977806398808,68.88223656954163,8.98482947745457,1
5,2,1,0,5,2,5,3,1,2,2.1606048260197297,19.093657555406185,16.108718803138178,72.17123071863554,62.72563280763923,76.23747522662127,67.99099807691053,9.479604510655514,54.28012615659913,76.63074431000393,57.23327461142104,0
3,0,1,3,2,3,4,7,7,3,81.43159547765393,6.765780977679459,52.65086993345298,57.455320093088304,67.37877413188228,43.60067794966841,58.47272546683363,58.244632990028656,51.051913190664656,39.82971230633018,57.23995772067006,0
2,2,1,2,3,0,5,3,3,3,29.84345062087722,39.23133071650089,15.320175062173448,5.258890266134064,9.485745560958836,90.26585827174425,85.34563108627283,36.42730434484375,60.89189704199153,21.09712291543421,80.27458780978519,1
5,3,7,4,2,1,4,9,1,5,89.35439852717931,10.219715248745654,43.490385444409995,61.656645607905304,12.782748101759678,70.59707655380853,40.45622316453306,47.45873548721056,96.80173518769541,59.32614291168515,40.39942943776197,1
1,2,7,0,2,0,0,7,7,6,1.589609614558829,73.12036991312331,34.482502629376455,91.251073236769,6.9217393940062095,8.929767169129587,38.31896964902452,7.780737031751784,59.65431000028493,11.6223382957651,47.509526350300554,0
0,0,1,0,0,0,3,6,6,5,1.7624039207888909,6.5928590789758985,39.328960291469585,4.781277311779675,86.81874999648727,12.214213781966855,82.36515394580225,13.740730959467552,25.09736334110254,21.93481655595023,95.36126702204874,0
2,4,0,4,0,0,1,9,7,5,58.89867538347661,57.689625804778856,38.71000356868598,45.03956013518871,13.757763918191158,4.5619902159726555,8.011933181579279,4.96920808335396,49.60130307515587,60.04746681876508,79.63175407204413,0
5,4,8,4,4,1,3,0,9,0,70.56807439133664,15.314949157075564,1.4867552918145344,54.08588364405781,6.982951219520506,39.03386914396598,0.7588418178542722,60.67962074635251,66.14473177130134,68.31939542409572,76.74989583420975,0
1,1,2,4,2,0,6,9,2,2,81.11194607924568,93.87618139888093,10.882530823776326,39.480803401969396,32.9098575500643,12.328300193219466,55.451178419582746,62.73853324307155,29.223650585127125,3.7043309711747185,50.092416913803184,0
3,0,2,0,0,0,6,8,2,1,45.964735837143266,93.05466433392495,78.58694940752584,71.51690828513937,98.48484145723616,3.069230765504938,12.501245063944932,70.06018906288038,43.088670242718806,27.72932431184544,48.96844215946945,1
5,2,5,0,1,1,6,2,6,6,18.504530784927788,55.35110872040975,59.84817613135513,67.72539256027639,43.58711216617006,1.2187970299541773,71.70655300123386,2.5253494111573405,70.9682036322933,31.129078568073453,67.81013536314418,0
4,2,8,4,3,2,0,9,7,7,59.43168685352077,23.366210664042132,88.37532620429262,71.45365514085165,12.633838401931119,10.234853318324067,35.17078668555692,72.23970661367403,93.761896247063,13.431644621727513,75.54226286230643,0
3,0,3,1,2,1,5,4,9,0,25.554745207517016,72.50714192334313,59.58754144914459,89.16701057376997,23.29256900355413,46.474965654596105,88.26309226077167,55.3026637489524,11.543037682414726,40.64380624199876,16.05376217732034,0
2,1,3,3,0,2,6,4,5,8,41.45372622195488,35.28438614569722,85.61896952417719,70.0761447082381,97.74178935165743,78.53566557419798,99.30276800757129,41.85578748420347,60.610857388810565,13.573956527828257,21.741051409596025,0
0,4,7,3,2,0,0,5,5,6,61.682603414031526,42.163933449023006,35.70933746593178,5.26721277995561,25.50353976118781,57.580681223075615,10.747849415430032,56.33586761134555,36.341585368120214,37.30570653802702,37.09099772290493,1
2,0,2,2,1,2,1,2,6,3,49.260200601272594,31.11719586263658,19.609569045810982,29.863137147100048,9.700564147467006,56.92220229231365,34.89619979923163,71.65150302196305,86.69790323658685,11.726796434315945,0.49030560846773374,0
1,0,6,1,2,3,1,6,5,2,70.03081968278042,95.05298376099137,93.51586618566743,87.70418872767304,69.48850066468482,17.908725459123364,38.50408237205212,57.518338201604045,81.76250049963687,38.47857981609108,29.576346722967628,1
4,2,4,1,4,0,1,8,3,3,93.305240896374,55.47151530965559,38.03062908352835,77.72169894946094,26.302317616752234,97.00195434637851,34.17133623608066,58.813152305144015,13.124575251323956,82.96908563295793,66.32834712707646,1
