cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,target
3,4,2,3,1,1,3,4,3,71.09695234657246,94.76605584024941,29.142747169306492,13.480522612658119,25.967381743454045,35.613680709819384,57.87470155983922,19.406916251809946,70.00392209940685,0
4,0,1,6,5,0,4,1,0,80.69369330815316,81.31456853913934,64.85630543713927,44.677837955175534,7.180274011715493,18.257871433715998,83.26230982509986,57.95526077975317,41.27451541570767,0
0,4,0,6,0,1,1,3,1,98.26465173487357,54.186025065401175,12.61163302044831,85.3140055230394,71.71408641145469,40.02705777717418,46.58725266993105,87.97496266200476,64.68155358198332,0
1,4,0,0,0,1,0,7,2,38.38415631286851,91.53359971496027,30.278513111363225,98.49734937230379,56.84198964230778,41.82222298758154,80.54609792402235,74.14454211558214,26.833474062393105,0
3,4,0,4,3,0,4,1,1,39.58948941112358,56.492844838112234,92.7638486295477,72.81556897021746,29.70234521696661,28.939150789398006,97.05880134001295,44.624467657927205,44.328379877635236,0
1,0,2,6,1,1,0,1,0,98.40972403688778,93.29071519215402,91.42780124678347,3.976753231937946,33.23131138409746,7.673000503844863,8.326369201100103,42.24832309088183,99.49462085133388,0
1,3,1,0,5,0,4,6,0,97.58515918078247,61.89210910883217,49.12065119598602,44.14558161258597,84.4265106073008,26.183764206105685,51.19963250851461,60.06470097990141,43.52000233698345,1
4,1,1,3,0,1,2,2,3,58.604638769639585,38.77290412515361,69.22615219015768,4.040451720860549,25.863089417334418,7.894869275134564,57.07197543747091,95.65702302040661,26.864816662754322,1
4,3,2,2,5,1,3,1,2,85.68573436992232,98.65894799686666,99.19594571757496,73.82976667763543,69.32786807174469,55.61256648437071,31.11796865456832,3.510121704669744,59.819668479510035,1
3,4,2,3,5,0,6,4,0,14.564980554081853,21.32649446276459,65.94564293058758,35.26101518757455,41.66277086817733,6.52247155993646,58.64338457341365,69.91638379440587,32.7010761429232,0
0,0,1,6,5,1,6,5,1,63.56396695480188,79.24400181676047,49.44347274668387,26.496168195367765,86.7025168324231,25.42078073730337,49.67298379545259,85.9846720050954,76.233389873598,0
1,1,2,6,5,0,3,1,2,83.78432210625004,76.21606964438963,14.414153956990528,70.03880293229152,97.75758373384976,16.640038421414193,44.95670215628918,21.945532907270014,0.55189839576264,0
1,0,2,5,5,0,5,3,2,37.547392864972,96.92406367985217,17.45441783233045,74.23644457986423,76.2426318196408,45.39591896842813,38.02233521843705,61.61953879305814,21.8550695668009,1
0,0,2,4,6,0,0,1,2,63.00321783881019,4.027282691066947,83.5339051036155,8.804355763522276,31.107587985801942,65.79850526671768,42.05238421519536,35.709424209945894,51.6806789540775,1
2,2,1,6,1,1,2,0,2,43.660091304261314,31.142853927327884,83.60579729346362,75.98324646945845,74.31447637900241,37.43820898397392,50.55174627185565,43.65806074986569,6.632873499743496,1
0,4,1,4,2,1,3,7,2,98.93203074802148,87.22176054237606,83.46108047997512,90.08686736634728,68.40204610251028,39.710709957854476,47.02780289716165,48.116239149386374,8.673639662501698,0
4,3,1,2,4,0,0,5,1,96.48867837769122,37.12448742109085,8.725204600777802,5.542055194561901,83.16443805933676,60.381154710365735,40.67711244639741,93.30276316219962,31.951099694456275,0
4,4,0,4,1,0,5,6,2,52.708715947194065,38.0772242198573,41.163477259264965,22.21225569967571,44.553875573001044,17.240151312017417,20.850422863221752,78.90394060479544,63.368062286970726,1
2,4,0,3,6,0,4,2,0,24.025712337111983,26.88471963695861,79.73234338759515,6.554354413337782,67.51171826446601,43.1312504694716,3.6121453851282737,81.86361449754294,73.51785324806538,1
2,2,0,0,4,1,3,1,3,84.93183101422596,49.0710383241974,32.9722108510461,64.26922901895125,42.050290538435085,86.32929934672454,92.56304081355113,32.64710376185275,71.6279101882565,1
0,0,1,5,6,0,4,5,0,71.05187097596438,15.350290548096424,9.509479858901015,97.06244184059003,54.53503377677288,15.89343655880705,42.654810334015195,54.23407894503992,77.7446735247979,0
0,0,0,4,1,1,6,1,1,98.58986660409245,88.0147943273294,57.574110898465094,67.71618964956892,3.038744328156562,35.33212359188652,54.4021966517805,5.439673541786528,27.56181821157131,0
2,4,0,1,1,0,1,4,2,78.94763806227168,1.8440532835750867,11.684126084262235,98.13299016339873,42.37097436605174,59.7343175183751,2.0736343365351018,11.233753127437119,77.3229177665117,0
0,2,0,5,0,1,6,7,1,34.59891400305112,91.53060819172997,24.855589125064448,27.09141743466529,21.029242509230972,33.43634866401158,88.35020309073104,64.95373774532823,86.65663325456381,1
4,3,2,2,0,1,3,1,2,68.62361407298381,46.35975946852021,99.40184152978918,18.03373379330039,39.03095314928387,7.257118082052627,12.397420746266475,90.67817306080099,65.73324347215454,0
4,1,1,5,1,0,0,4,1,77.64206129916748,9.095132959836738,22.892380526628997,49.246359493784176,36.72632081881111,25.0178703277546,26.797008481040805,65.05511813661968,47.90708901822774,0
1,4,1,1,0,0,5,2,0,77.41551361319237,34.390089747019026,54.58642709631136,15.193855535061651,6.537619428526709,47.677940969531974,22.29280296719427,15.656768931292763,88.23559841591467,0
2,1,2,2,2,1,2,2,0,42.02060754907991,59.228749767682864,54.22331294137158,47.33750597462929,54.87680000253125,19.650781540231897,93.5185917598299,83.01869643286445,87.38355974037265,1
2,2,2,5,6,1,3,5,3,54.38770855983444,83.15589627280396,71.73009418857905,3.388160850338051,13.168283082957865,99.15504030156812,61.14464725604948,86.00919294952449,46.99904828910159,0
1,4,0,2,3,1,6,2,0,57.01438862699567,61.330182259179864,38.45082617192421,51.06392582798834,67.96220354440563,83.18045139810852,48.99765910203232,43.87165720731103,37.86014334193993,1
4,4,2,6,0,0,4,1,0,17.39341524815179,86.72296737589313,55.62403304146798,16.466584985095068,90.13065830122909,65.229731416095,86.66800212095931,5.379734773630052,68.64248087857173,1
3,1,2,5,4,1,3,5,0,35.332518953669066,57.15095918401123,95.80212064941786,82.87939056725877,69.53765435272442,43.36454484540558,69.77241708492573,84.20684100603508,22.014395718956024,1
1,1,1,5,5,1,2,2,0,33.32685184455869,22.25283685019175,99.86276790094156,46.637266640782194,87.68277478536997,55.4890672978682,37.36195173834697,54.588669288870065,76.62703843194396,1
4,1,2,0,1,1,3,7,3,45.2607396864608,99.08731336440736,26.935904355007988,3.883011712142681,98.0899545382522,98.39417535159029,27.21089998388797,50.92062978949238,70.3559926247191,0
3,4,1,2,6,1,6,5,3,52.707792679644015,20.983696028625566,18.20246297985283,2.2151789089801865,16.084928569515068,82.39823858900289,48.58922479235478,84.40203195448323,51.426099338415256,1
2,4,2,5,0,0,4,0,0,40.64234555985294,23.686003253957853,82.44314733644886,90.07176857130784,37.22963002203986,3.636669326387032,49.4375698245049,7.613394454007871,28.41256357625179,0
4,3,2,4,3,1,6,5,0,57.63317965868647,17.015601844932593,96.47506727381082,19.230021658825315,67.11465143946451,81.6079033301539,75.68863490150387,56.62999255364893,17.722602963632372,0
1,4,2,4,3,0,1,0,2,24.3197855045739,63.69998761132404,5.525499057394723,83.50337521544276,83.99391736966183,85.67188408758177,81.29105947114698,57.06232220487809,63.90568521126186,0
3,0,2,1,3,1,4,1,2,26.076905109870452,79.47588046841193,30.015940483084314,10.569664988828986,13.892673678035495,81.27559722990547,7.727584895169748,65.4753351633393,60.241696722483454,1
1,2,0,4,2,0,4,4,0,78.9957134191411,4.928829653699374,89.51980562665827,71.14896878556135,97.30451186615011,92.58953790360714,43.39148795950205,64.50688242526893,66.716219154318,0
4,0,2,0,1,0,3,2,1,20.36557136596886,98.24707081305839,85.12793664716098,78.35877997284014,77.33077818490145,85.51412637066423,44.67253393996117,23.296486441501084,57.091875816219165,1
3,1,2,2,4,0,2,6,0,14.522399582773692,16.58171809980864,57.71361490872178,39.90313086771048,68.25561451613979,39.96809093878161,21.307009683806434,43.945720879796255,5.00869496979467,1
2,3,2,6,4,0,1,5,0,91.70471657897133,10.459945425374695,9.700640924171989,32.51040322650422,86.30659419602142,35.15199799713579,3.6670903437630464,19.32890055653822,11.495836975410867,0
2,1,2,5,0,0,5,2,0,79.73795242288608,78.46482869377185,28.176806564519897,37.49475992327314,8.774054389388908,46.583166612559715,73.28924997292556,19.63411425694961,26.521356553407706,0
2,0,1,3,1,0,3,5,0,34.98588762544998,84.45589790198315,13.046148165722638,37.12801873468066,39.40845474457512,19.20035041268805,67.84725101919805,10.930537055865596,51.60863644381567,1
0,2,0,3,2,0,5,3,3,69.29443322056173,75.23373503177689,86.34988857730288,55.38758703888562,18.353031580388567,68.13687239596375,74.06267005745688,66.62917411728671,39.494638502676516,0
0,3,1,6,6,1,6,1,0,73.77771543999368,10.334171800481784,80.74484557586162,45.31616837891633,57.76650700389836,70.25880309216478,5.603535692045048,87.21439903756055,67.47022782421446,1
0,3,2,0,2,1,1,7,2,1.209494301564662,74.12412631452318,58.34942128495499,95.39157180880294,18.79579933149146,86.0936929139014,52.22798993039605,34.30757129207822,28.253069372892337,1
2,1,2,5,2,1,1,0,1,4.5805571035071875,66.27110823014665,60.08217166925767,28.681147404122655,6.7809996766103104,69.12154007828003,9.70180863798491,29.87296269044982,17.526457030718234,0
3,3,1,3,5,1,4,3,1,52.85149421687104,69.03652294930886,97.04155436451393,38.28246327884411,43.99455206681747,63.161936726627786,84.05226707415738,22.136163846825795,70.32478853339013,1
3,1,1,0,4,1,5,2,0,99.47744201110646,24.329815273507403,25.48750667166414,75.19421914608526,32.29661213410241,73.97757332418642,31.942242649069495,33.41586288727254,6.762866587785332,1
3,3,0,1,6,0,5,4,3,16.190214240747036,52.396474117472415,3.7616568662444005,38.74240718297006,78.71521045085133,6.123411951833402,11.6330342950411,12.352683405606413,93.99654414021073,0
1,3,0,3,6,1,3,4,1,68.70812192104407,22.24827592082531,46.21704644782285,73.49439105624198,59.07354655770993,8.496045740345249,40.02226363160483,78.30282254378824,84.77983903207056,0
1,3,2,2,3,0,5,3,0,4.432244241677951,37.31619676016506,61.76172013845827,3.1176869873198676,32.48474963428588,89.02257495439537,91.63223044782949,78.29483954464358,74.0606165550825,0
4,3,2,2,0,1,1,6,1,11.388798581747562,52.017171300633954,84.35263208511394,71.82111250518663,4.650988018622115,42.86740754861847,78.06479408043815,5.454343091663693,1.1957634697565944,1
2,2,0,0,0,0,5,7,1,1.5065564121813813,32.54181136715827,92.93276937376994,58.84702186795177,29.522189609638005,79.55195489012911,77.62266623604032,3.498051452251316,34.70946402576245,1
0,0,0,2,6,0,0,0,0,78.06414742241988,12.943293371944186,36.9100871071045,13.281917731775184,8.47667326535716,24.29037464982565,23.7905221317829,79.44290428727953,73.13325476948066,1
1,3,1,0,0,1,1,0,2,68.44372672516367,52.20568046264048,49.781411095656914,47.84321319233169,1.5927406015065482,16.321015145942898,30.674464123699618,71.4079387391619,5.5785178104649,0
1,3,1,2,2,1,5,0,3,27.96491393767113,8.27596667398135,87.16379026614376,94.44719146575802,24.555917296022866,93.84992089465763,66.33765910309403,17.618979512870283,50.45094965807186,1
0,0,2,6,1,0,2,0,0,33.230055399792725,37.170595068111325,22.65930539300738,61.008443021173576,15.888127760579396,90.4651321180575,46.13061421365208,76.03286916023761,95.97274748290717,0
3,0,1,0,5,1,0,0,3,15.111763640770858,70.22609300149885,74.63386124642828,9.797205372190465,31.77354118871303,58.2705793104522,72.56791564710346,92.7392936587685,42.22784111557163,0
2,1,1,6,2,0,1,3,1,67.16360595591075,0.7740706460200752,82.81211274903177,0.7390016000431765,66.57532240336367,85.54271409396877,79.60348241545256,44.369737587534885,59.8076631987999,0
2,2,1,4,0,1,4,4,1,42.09316921661305,79.15888519420761,63.51808701650749,14.497512024462678,49.91247819783047,81.51206531012153,61.658025327814904,61.28672406978419,8.244925914344403,1
2,2,1,4,4,1,6,7,0,21.962131856423117,24.441780913534394,90.31502070149614,33.07612222685382,69.79023364958496,11.318163719337148,51.16564370158188,41.921202326669025,9.606709245516587,0
2,3,0,0,6,1,6,7,0,84.0602171632262,77.64204917494656,18.60039193129921,87.92457507422982,27.999798154866795,80.43393318217662,68.90853340620454,56.65198194462248,59.956155373944966,0
3,3,2,2,0,1,2,1,0,91.0414636377626,23.109202699741683,84.57385407335444,97.10894212776505,38.99316104105124,60.7477192465837,28.933366662770855,4.41111707203069,89.9119694087576,1
1,0,1,6,4,1,3,7,2,54.28821965055537,65.1030241421696,82.78340652884275,33.562194950398336,54.57930484203823,77.50830784580518,21.107507861149465,85.11204781373924,53.05123688859177,1
1,3,2,6,2,1,1,7,0,49.54012326050125,42.002246978422484,32.765499903934845,48.32258784489133,16.088163718766012,14.39416372944432,92.07307161055262,79.25472090228267,20.620281485151715,0
4,4,1,2,6,1,2,3,2,8.531316799316379,44.379304568428864,31.83811310777751,75.71087871883034,51.479396883049645,97.36001110564362,54.409017319315026,7.272147817069563,10.812660884448722,1
2,1,1,5,6,0,4,6,0,44.66675925422853,29.269770708071306,76.96106353433306,6.332962792970398,33.10170942770259,27.980307207080777,57.81611313836091,4.638052080026589,65.71389681765145,1
4,4,1,2,0,1,3,3,1,19.834296703262734,58.29404042850612,53.96858685947533,87.11072780369476,84.08348106780691,56.911305500463705,59.41332339408607,75.63592532060767,53.02490280807819,0
3,0,0,5,0,0,5,1,0,54.98918534005996,74.37676310479516,74.2942358977269,96.12877583307518,43.006888643395,11.16307463015781,42.1237050363381,23.030861898893505,17.088151563644605,1
0,4,0,3,6,1,6,2,0,65.9822741878772,30.267803190545372,34.41810558819197,78.45470451953594,15.437000317404138,33.16011621579998,63.771405407718696,80.80184107948801,31.84130333999715,0
2,2,2,0,2,0,2,5,2,18.755931225221524,33.13072229726405,29.66801984447468,77.82069710519868,31.843980604104615,30.31377894391999,10.500581168938638,86.64606889232716,54.251933027734545,1
2,2,1,4,6,1,2,4,2,87.51767295946458,53.17093082028226,64.82925849005821,87.70105488235362,80.28610660748832,13.427934022758103,11.558028128994147,21.2192299508018,11.366882514646848,1
3,3,2,2,4,1,0,1,1,20.690945605985732,90.66620304667524,5.686709601490902,59.62051742047001,47.74804701893297,36.836112186968705,50.7317691936896,18.819100355617145,7.635634413821501,1
4,0,2,4,5,1,6,6,3,19.880722438544073,31.634808224524015,48.89978592392396,67.1301631532369,35.14708492150429,76.87007494614271,1.59972542001795,81.47341675747283,45.97379984677019,0
4,4,2,6,1,0,3,2,2,85.92306779168277,40.56898678396061,72.59465622077154,21.573588173460344,50.63844266270577,61.9559537634779,83.30672858924088,59.506864509483684,66.66660101684553,0
3,2,1,6,1,1,3,7,3,22.835189647258513,42.57359763417716,90.7283645130826,41.947780917596944,68.6261931223626,15.922771656758162,65.67333628214472,29.693919915829504,78.4468548731823,0
0,4,0,2,1,1,1,1,2,39.96559813342196,60.62834888793203,83.64918793319933,72.50276546256195,35.52615405989087,88.4267556516168,86.59993724667805,67.7957507613468,53.211459321271924,0
0,0,0,0,4,0,3,1,0,21.43357392610682,3.1562193622819867,71.29049635153244,18.3890766764367,11.550662861007233,95.3084580048291,12.566105260742022,60.236870702296294,74.99127952487903,1
2,3,2,2,1,0,5,4,3,33.95253078770012,86.79768003359939,91.62595746119145,70.10223684444541,45.44624654785484,24.18976607368387,66.83115406834087,95.5408015387841,34.91183562221942,0
1,1,0,5,3,1,6,3,1,22.814604304675058,65.15562223868592,62.434362017431035,69.73012096947556,31.633323126864397,3.38743224581296,63.07191620774925,0.5516616371964878,31.33652843777861,0
0,4,0,1,6,0,2,0,3,63.91817213044001,99.73929914179226,65.63534376796954,90.23645670184044,71.96325913502908,2.093563946403809,96.26789318723611,54.101566106070486,61.31322655940995,1
0,3,2,0,0,0,5,2,3,87.58190206893033,74.16777264485226,93.4084918199883,1.8948559629123785,5.379524814039782,63.938298567564665,84.70748901321181,33.83107779820516,49.695425326062136,0
2,1,2,2,2,0,4,4,2,75.31163995861664,42.17275539973605,42.48413172301019,87.71811964376704,11.264719194999628,42.63063023431614,93.58590397902793,60.64718869477144,49.850918767309004,1
2,0,0,0,3,1,4,1,3,14.334164007153294,25.530214316523047,2.6914761310559587,98.31141073458156,57.98089957853082,41.68561012407858,54.54283268441772,75.19627994163788,25.288167366321566,1
1,3,2,5,2,1,0,6,2,80.81527062398509,53.84024561727622,32.483737631209685,53.997851728366605,81.56423506438651,71.75448605435602,26.27030390544096,29.503514878119375,37.68666585787199,1
1,1,2,3,4,0,4,3,3,80.53925760617834,80.31784982947104,73.05289743778962,32.797997521389036,4.189322741102908,28.82551119417014,77.45926667398416,16.79912441778475,62.46785222351471,0
0,4,0,3,4,1,3,4,2,36.597981481319806,27.980998050369976,16.65683140896961,57.91918640711605,5.618475948702306,85.75487001328457,10.622717928557456,17.548467222389075,17.852934681863097,0
1,1,1,2,3,1,2,5,0,74.13729297185839,13.55227617979099,43.74931127491338,95.54029457995719,91.85642055488049,0.36836647635360986,70.40010105516569,67.61206540111937,8.255362529508826,1
3,2,0,2,6,1,3,0,1,91.79382350430913,41.81374021669303,15.042456606341048,83.92302982650128,61.33244554223012,60.3927385312899,11.0068394084627,74.08541811704364,40.2288806964768,1
3,3,2,4,3,1,0,3,2,20.62077464548725,17.86312956402334,44.07082056651134,71.63991078771446,98.84807781573576,0.8509633192871235,35.6641092371355,16.7686999954748,57.3393565942148,0
4,0,1,2,1,1,2,4,0,0.44678905570442184,27.83836724708181,1.2009175212978729,73.05826501147712,84.959235912073,86.30485295846879,71.5000543590783,73.98427106087132,29.664718945923198,1
0,1,0,5,1,1,6,1,0,84.85605940799032,0.720794580961337,5.0893076864499065,39.15818724927469,17.17092526204024,58.25661461002267,48.845007119509006,19.383972211250512,3.83389047022874,0
3,3,2,5,1,1,3,6,2,34.011990651211285,45.963085706802865,81.94088245364375,43.04918652360655,69.4261180366894,62.106203610267755,6.5075822982744285,14.904283834962317,79.21615397419826,0
